type,x,y,z,vx,vy,vz,K,rlin,rho_radial,constants
particle,8.449553425470978e14,-1.3653490925209486e14,-2.1683583773830978e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-2.641030455792549e15,5.946100793004218e15,-4.689116929376421e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,1.3014558691340875e15,-1.1525842123011802e15,1.7127815594191192e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-5.898847296095531e15,1.5368265766881748e16,1.4706953893066998e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-2.1667938844755062e15,-2.143560475292915e15,1.8805773752106262e14,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-7.575128139907248e15,3.0689821896076175e15,-1.9833400979868145e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-5.074273121278252e15,6.767209874793403e15,9.038437532003888e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,2.668848483526758e15,-1.1196044529971702e15,3.2884718738484865e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,6.708337514018039e15,3.4089822036261035e15,6.145197613408279e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-8.769027488548833e15,1.1033862720401828e16,4.509897188576443e14,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,4.650592066617381e15,3.946725411715323e15,-1.2465595457276804e16,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,4.60236191676117e15,-5.958550295921521e15,3.8999274502877935e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-4.698246219236606e15,9.023503684055886e15,-7.278793095637565e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,7.664353984170862e15,-3.61823170271348e14,-2.1330715358883202e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-4.840759274354602e15,8.399496908007444e14,5.680773801684425e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,3.2056045698058925e15,-3.5694843724563315e15,-3.292959038291427e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,4.909488450505705e15,1.5114447316384225e14,-1.3956256301292678e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-1.7515059076983558e15,9.0991267419286e15,-7.261368544887898e14,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-5.753270670947485e15,2.107081694657013e15,-5.133859853451068e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,1.288068670737363e16,9.862357674183104e15,-3.635313778744898e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-8.839223342789605e14,-9.649404239971054e15,1.1165306885488928e16,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,4.821536767024154e15,4.871214694097659e15,3.447828751311119e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,-2.0594755651052002e15,7.753673993006391e15,2.720512149704673e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-6.528586513542965e14,-7.990795980372358e13,-2.5636301782120765e15,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,2.907174746575795e15,1.7295237862732945e15,8.481100489431246e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,3.789987889901041e15,-1.3049819625659162e14,1.2194951473273135e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,-1.4799551965914578e16,-2.5905556119481325e15,-1.4105278751180698e16,0.0,-0.0,0.0,3.379048466644417e18,,,
particle,-2.681347453036196e15,2.5390438220093465e15,-3.8572585255623125e15,-0.0,-0.0,0.0,3.379048466644417e18,,,
particle,6.619751720084268e15,-6.75250083960897e15,-5.999155543846089e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.244220698375831e16,-6.139388663099233e15,5.835138857686085e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.5297436302980682e15,-2.5983405074325045e15,1.3404064799386888e15,0.0,0.0,0.0,3.379048466644417e18,,,
particle,5.178676443145264e15,8.342082973960271e14,1.7686500880667032e15,-0.0,0.0,0.0,3.379048466644417e18,,,
particle,1.0127031088364911e15,5.235983646489234e15,1.3507688842914028e15,-0.0,0.0,0.0,3.379048466644417e18,,,
