type,x,y,z,vx,vy,vz,K,rlin,rho_radial,constants
particle,1.854502987010492e17,-1.6219484015674874e17,1.6750329422003498e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.0959363297876645e17,-8.845704674467677e16,-1.1382798548512717e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.4093893049785932e16,-5.224342492585536e15,7.446139388979331e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.737751472520539e17,2.2314136456626052e16,-3.3805653870665544e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-5.235922668278152e15,1.0588742681870662e17,1.4580092569412758e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.455326534524415e16,-9.665150156534262e15,-1.069224241326084e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.6619812220849165e17,7.564500693957162e16,-7.030174511313217e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.101380087488281e16,5.765348337103044e16,1.645860698113524e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.877007590111783e17,4.355145582747811e15,-5.083582780360398e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-9.316404196673614e16,1.399447990801449e16,-8.978577167789187e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-4.4645386316283256e16,-3.902783579474846e16,-7.91136049934646e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-2.791366199009467e16,-2.6901870094839236e16,-2.982197369589e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-8.84969689062457e16,-1.1206075799025966e17,8.353075128406246e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.04351789523026e17,-1.8584185313876438e14,2.465692921817168e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.354398360993356e17,-3.3475555106037796e16,-1.0955370644555675e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,6.707455010051744e16,2.5703165006212656e16,1.2811698615782266e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-3.524549698648255e16,1.6270223297205267e17,9.558685659747094e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.9913481247715434e17,-1.9049069580309443e17,2.44071130300966e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.9318872682776294e17,-2.341247100492142e15,4.1474094972881215e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-3.108395715831462e16,1.728081123892713e17,7.301025983810798e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,5.785233295247422e16,-2.666984934388069e17,-4.4870593696447896e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.5558126076817332e16,1.8083571155082608e17,4.694991050359797e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-2.407162577474219e16,-2.1401951081027168e15,-9.141379116869474e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.0582893004904634e17,-2.8305381141789268e16,6.814234626489653e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.2877426195635964e16,-4.872576052606358e16,1.3726117014163117e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.6228773733549294e16,-1.6720707193576538e17,1.57272069375967e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.4308666456695022e16,4.901342340098991e16,6.096073262771858e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.4216856256580308e16,1.9369677828868336e16,7.704357297550254e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,4.944878285179857e16,-8.164439548076877e16,6.537878325799067e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-3.099660640761097e16,-2.0724738605476696e16,5.832233160475731e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,8.963954351805014e16,-9.312937155683387e16,9.14535174289505e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.1939123987864252e16,-9.4276743840576e16,-1.2129381835666682e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-7.242973495724531e16,-1.474679071478462e17,2.2561750668397347e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.6395100021157987e17,4.375380023112224e16,-1.2424784852985355e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-8.992023283404538e16,1.3318762505315378e16,-5.8785140939995144e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,6.104006645344617e16,-1.034089986964146e16,-4.8387614223160536e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.1742493226502779e17,2.0163448458492448e15,-3.54971675125221e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.5673079924105178e17,-1.0970300747095402e17,3.0576864126853476e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-9.149019759374026e16,1.7989186431973277e17,-1.2620029045003916e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-4.2561849674778904e16,-3.739018511740243e16,8.508784917238586e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.1663712159601698e16,-2.4192212579892528e17,-1.1018301963683189e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-3.3824834663791236e16,-3.1525656945263644e16,-2.3437070629924643e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.6525390844897568e17,-7.512733174073418e16,1.90048274456882e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,5.339558640762537e16,2.657905898468883e17,-1.140559173077855e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.894777415169236e16,-9.804366515694218e16,-1.7470368945805523e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.1776459988776581e17,-3.92960029762821e16,9.402136056405717e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,7.900934086148882e16,1.0754753442606597e17,4.490811891996974e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-4.205335113637957e16,-6.477216508024212e16,3.123354637249816e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.1018960946362422e17,5.776300337790808e15,-1.3065319991741854e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.11170339686095e17,1.1527629967667288e17,1.5657676716087898e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.8360072775130732e16,-2.302849977143819e15,-4.1310627141056744e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-5.13596431916622e16,1.1934986406798245e17,-9.172579818092322e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.749008330687053e16,-2.262383603812553e16,3.631217159498759e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.1651597999772182e17,3.07793163545533e17,3.14704481927392e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-4.187491176532135e16,-4.244336129796022e16,5.817695157026457e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.500415968739562e17,6.180749200005043e16,-3.761026155313108e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.0002449650137626e17,1.3577204570376614e17,1.8282529104668298e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,5.483793559472393e16,-2.1964240852045324e16,6.7825977883574936e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.3562771620454957e17,6.860749228042014e16,1.2496049267477077e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.739195838467879e17,2.2110510261593466e17,1.107633478375809e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,9.447280725653642e16,7.936235644220454e16,-2.4725536873893088e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,9.35082042594122e16,-1.1874315771053234e17,8.005508941236107e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-9.250395846054334e16,1.8089792188901578e17,-1.435193215061461e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.5474804560760598e17,-6.808615197528881e15,-4.06048903111612e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-9.535421956290326e16,1.7226842023912964e16,1.156720164402937e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,6.557305732030663e16,-7.096183924122855e16,-6.380264035922333e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,9.965073493430288e16,3.450737671174923e15,-2.585597219598015e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-3.356915222977834e16,1.8241038304647008e17,-1.2466196683170592e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.1360444749476091e17,4.256948210103834e16,-1.0062065666241616e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.5907470007166138e17,1.9767500169156013e17,-7.0649735168292744e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.6217480761390432e16,-1.92560236591523e17,2.253626781163838e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,9.789170126467187e16,9.785214208985126e16,7.101311543282759e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-3.972854537791523e16,1.555013280680259e17,5.6466783400698664e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.1596207102897152e16,-1.1703109881763932e15,-4.921606315763632e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,5.960446085570468e16,3.501832393336397e16,1.7167855019523014e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,7.72607237222096e16,-2.1821157172337542e15,2.6446443353151476e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-2.945300733941027e17,-5.138326403106457e16,-2.8004903461700874e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-5.2165983136535144e16,5.120872464808501e16,-7.508863010464104e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.3385600032587414e17,-1.3462216858428131e17,-1.1792657047031658e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.5030510559935498e17,-1.223599250540866e17,1.187593175603269e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.2055838530150144e16,-5.153896194075201e16,2.886467000537898e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.0503449478709406e17,1.711201415581862e16,3.742954216793927e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.17150281009186e16,1.0514752113768275e17,2.907191809243326e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.3593590949599787e17,1.8292633311998355e17,9.78982686670546e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,4.12044948067695e16,-1.5872066293864493e17,-3.9387881280119544e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,6.028296945159077e16,7.658517673068547e16,1.0940174805724664e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,4.129323519902128e16,-1.8749388984348963e17,1.3829185116455669e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.0435692976919278e17,3.3119751310533396e16,-1.221292850003105e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,8.084028321056091e16,-5.78342068080949e16,7.199710726493616e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.2133500345673292e16,5.250753873195106e16,1.5619947623513853e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-2.2003159767040355e17,5.0344724631322216e16,3.449292391225341e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,6.25154511788328e16,-3.8973645486396136e16,4.286254193568046e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,7.878325058816643e16,-8.325547162646698e16,-8.74416842105233e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.1850121310318445e17,-8.2203695925439e16,6.470581414372906e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-8.547313368982285e16,1.119846357611786e17,3.5603110358945836e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-8.56315445349878e16,-1.1935853228945362e17,9.97792276964592e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.9528972664060582e17,5.465570644621121e16,8.699475046676835e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-8.945400899272186e16,-2.271726061082427e15,-8.601350429512869e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.632632216898699e17,-2.581351430292918e16,-1.35056857483197e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.955324713532532e16,-9.904705876234811e16,2.961388597172787e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-6.330517572215765e16,-1.0593259706747205e17,7.1756003457611224e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,9.02143847302374e15,-9.508160118509229e16,3.0380716529443708e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.9078539885199613e17,1.4022442782407966e17,-5.049285785729465e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.644425145387013e16,-1.3604702879550296e16,-1.6855822469030072e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.8654209833387686e17,-1.4061867526039138e17,2.2283689500594184e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.0412879194557318e17,-9.363336972279154e16,-7.0209766777865224e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.273596097565636e17,-1.8035214698076342e17,-6.9576120781843704e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.0061112379921168e17,1.1536702861364874e17,1.6932761978897718e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,5.105670997708449e16,-8.687048486883598e16,2.1090265202753584e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.8743546825210484e16,2.5328490241366982e17,9.703710341979482e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,7.637920348724893e16,6.045615624429575e16,2.339961607886982e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,8.67726944442667e16,-6.85577744309539e15,-4.733603202475054e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.617057198578951e16,2.399457909111181e16,-1.462716132187675e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,7.229071002782371e16,7.183901821676461e16,3.65765528964855e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.4558448796066714e16,1.1542497328819856e16,-1.4939609744580365e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,1.186957557349937e17,6.7063078459012056e16,-5.542184807924199e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.3112333001140909e17,-4.23183246636667e16,1.4253700381234302e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.4970619244745718e16,1.025276340101967e17,2.1370235661610198e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.0725101191511098e17,-1.0139158427281771e17,1.734142298536305e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,3.5166745622180365e15,-3.930991468469285e16,4.047259216751046e15,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.6094162576762024e16,9.731533940482859e16,1.3612365451004184e17,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-2.576714496875306e16,-1.7960524657725485e17,9.071854240281038e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-1.4406396952190955e17,-7.441601610362965e16,2.964804435345916e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,2.747441909245672e16,2.6421902716623284e16,-6.69048739511328e16,0.0,0.0,0.0,1.3516193866577672e21,,,
particle,-6.8702759840518456e16,-1.0385727230185058e17,6.33156867391468e16,0.0,0.0,0.0,1.3516193866577672e21,,,
