type,x,y,z,vx,vy,vz,K,rlin,rho_radial,constants
particle,-1.062397363789414e16,3.5174361317910596e16,-9.793263010122326e16,-17789.418756651943,1176.7393712664045,2693.0691949968195,2.5508708162346156e20,,,
particle,5.648072070351383e16,1.688618219152519e16,-8.771840763887282e16,3758.186045364021,24014.83359973182,-26075.415470762815,2.5508708162346156e20,,,
particle,-5.587894668363793e16,-5.7135204491840376e16,-2.2957812508843188e16,-3873.296099288123,-7714.008783797755,-14355.544370687381,2.5508708162346156e20,,,
particle,-3.28725362560292e16,-8.008547031170083e16,-2.706240143813295e16,114.62117102066529,-4015.76251902681,-6618.764326067169,2.5508708162346156e20,,,
particle,-2.913042300605023e16,-7.956863746682685e16,5.497888469095292e16,-2309.276208340093,-1951.52032376477,-8293.708845724135,2.5508708162346156e20,,,
particle,4.996906370488818e16,-4.289847219589966e16,-4.120491929917605e16,-5698.287826138994,-8547.251530152304,-22462.37946255556,2.5508708162346156e20,,,
particle,1.0229709769012076e16,-1.8363453102392524e16,-6.3986858022166904e16,-18417.115647019516,-7946.287622023722,5658.95034548284,2.5508708162346156e20,,,
particle,-1.3809972231900292e16,9.897202583513832e15,8.375358429371293e16,4573.199517334231,-3400.4248840634364,-8845.839371736729,2.5508708162346156e20,,,
particle,6.0000104445838536e16,-1.609406920376311e15,3.5480450033021228e16,28778.31686649427,-4821.16882731009,-1279.2140797613722,2.5508708162346156e20,,,
particle,3.829468620569406e15,5.541598245410975e16,-1.5408207789875378e16,-5609.157870877942,2241.684596948116,-222.15552903400638,2.5508708162346156e20,,,
particle,5.450621441529359e16,-1.3011134896586988e16,1.9425956382617972e16,-11782.422247313185,11644.029140863022,-21508.730427184273,2.5508708162346156e20,,,
particle,-3.928740963072754e16,2.7061841516595636e16,2.8207399272223684e16,1620.2301764312995,1290.6927410688804,788.6239306360094,2.5508708162346156e20,,,
particle,5.360410842078344e15,1.8336710542774012e16,6.70827167073397e16,1606.5712434877876,7309.288515876788,7024.03376797362,2.5508708162346156e20,,,
particle,5.899691230380257e16,-9.018625382449674e15,4.488077934644566e16,-12056.942223928165,-19385.72134526824,-5297.61231431076,2.5508708162346156e20,,,
particle,-2.945162168551149e16,-5.416329431336773e16,5.354306557603249e16,-3751.726654925074,-2005.6541893384222,-2144.46109111726,2.5508708162346156e20,,,
particle,5.2615058116634824e16,-1.8247067863783244e16,-7.27608658579846e16,-3574.587728832825,-386.8135441684186,6514.064837183078,2.5508708162346156e20,,,
particle,3.1153945511876652e16,4.744011053819854e15,8.352337575177248e16,-147.23070836480545,-4901.71748468689,-914.3433622196878,2.5508708162346156e20,,,
particle,3.74737061164246e16,-5.0951920176930776e16,-5.096746449224628e16,1620.8549085106413,-7818.364930762779,-1273.865594634706,2.5508708162346156e20,,,
particle,-1.3152237023516968e16,-5.403428191161752e16,-8.335375900303931e16,6852.394881077463,77.93195433256922,21110.730476374214,2.5508708162346156e20,,,
particle,-1.5608746328499475e15,-2.782068905753914e16,7.975962541476011e16,-6576.311439109144,-24518.985365487173,18530.016331893417,2.5508708162346156e20,,,
particle,3.709912691915429e16,7.878445330202079e15,-2.068563250932075e16,666.3563238403451,-6996.377806001364,3215.6919971352227,2.5508708162346156e20,,,
particle,-7.77101547129474e16,-5.7564286013686424e16,3.1026508312764204e16,7682.701306478854,-1716.0406377195254,-9964.148148239752,2.5508708162346156e20,,,
particle,4.048653898946186e15,-2.3209041223294892e16,-5.21365062334035e16,-11614.277106345735,24016.524577604316,10953.073770972333,2.5508708162346156e20,,,
particle,-4.397706766839981e15,-9.485028173766834e16,-3.3162666272848376e16,6649.97523231568,6499.379834000883,-11970.814778374808,2.5508708162346156e20,,,
particle,-2.6293129091988056e16,6.322620382469499e16,-8.028074349299603e16,-33152.378529809794,23611.157853905603,31299.901528915136,2.5508708162346156e20,,,
particle,-4.717125346396135e16,-1.6442126306965008e16,4.326928533845672e16,14788.350462173385,-10007.315782453838,-25396.239921455995,2.5508708162346156e20,,,
particle,-5.708959349053999e16,1.0171450161190578e16,6.2658191383764936e16,3656.5751158441553,13754.856006388296,-22122.965845001112,2.5508708162346156e20,,,
particle,-6.804927123573049e15,8.339843278814136e16,2.3617816309993028e16,490.2069348264213,2833.9881066877874,2705.3649118708804,2.5508708162346156e20,,,
particle,-2.2737403783693596e16,-1.9773471159846868e16,-2.6425461706948076e16,14293.77580972272,-5589.1899310972385,36241.37956947041,2.5508708162346156e20,,,
particle,-7.356478233708836e15,1.189505894110638e16,-8.094647936742442e16,6299.551950626696,3243.8480525765103,5111.62403137349,2.5508708162346156e20,,,
particle,-6.430970932042245e16,7.02681268122854e16,2.4818133163656604e16,4259.541398881706,13159.67677724926,760.6881700962238,2.5508708162346156e20,,,
particle,3.5242981853662572e16,1.657580104189529e16,4.15037341328662e16,-1155.9721981703844,7921.909713135205,5122.035808990094,2.5508708162346156e20,,,
particle,-4.9409105542346664e16,-5.726577349883607e16,5.679415505043529e16,16774.911259093253,-17054.02385269998,8849.40415817848,2.5508708162346156e20,,,
particle,-3.4050146024984464e16,-5.883091873233214e15,-6.522693824107996e16,2215.5857172065876,-23813.74464077544,-6830.714885245019,2.5508708162346156e20,,,
particle,3.4509825699052836e16,-2.6257786927096336e16,4.877141382385153e16,-3152.6183824600967,3311.6147232637463,5203.196957070026,2.5508708162346156e20,,,
particle,8.706615230923816e16,-2.7486975470063544e16,-5.840856996852863e15,-6084.946133665746,-5698.147589696752,2858.4837857673815,2.5508708162346156e20,,,
particle,2.46868420315192e16,3.849982829928588e15,8.272389902503822e16,-1474.2275371612718,-6948.9599378292905,7842.788052082195,2.5508708162346156e20,,,
particle,2.9208706546010504e16,-4.8904112903278776e16,3.333999824428623e16,-18922.40114806758,5421.594439989459,19514.937506258237,2.5508708162346156e20,,,
particle,-6.142004992811292e15,-4.423983515012671e15,5.415557814492804e16,-3232.4601848980465,-2881.842851001718,1137.6172706472184,2.5508708162346156e20,,,
particle,-5.6814580038378744e16,-5.165179590138054e15,-1.1579793923824168e15,-5656.919955368888,5646.061290972173,-13407.056983123935,2.5508708162346156e20,,,
particle,4.984506563464454e16,2.8596541894127092e16,-8.41450313791026e16,-933.0377674823974,11673.419843457494,4295.028315302794,2.5508708162346156e20,,,
particle,-4.834853725895349e16,-1.2756476188877494e16,-4.638396416739812e16,-21363.329992392883,-5907.667970699341,8371.295442844115,2.5508708162346156e20,,,
particle,7.998522141570195e16,-3.254011913093361e15,3.273619207425482e16,3306.766324280111,41670.2460760252,-8534.126352298046,2.5508708162346156e20,,,
particle,3.4920053188468188e16,3.821468340680289e16,-8.072005109979858e16,27650.207810171978,-30479.898237833295,-3071.290805723076,2.5508708162346156e20,,,
particle,-6.869132112379003e16,-6.373780311793568e16,-3.60312630111414e16,25737.597965492805,-45739.80297971431,-22918.39521828761,2.5508708162346156e20,,,
particle,2.1033581270298428e16,-2.8246647370562216e16,-5.400560178359326e16,-3115.7780616133236,-2312.2731743150853,3387.421648968853,2.5508708162346156e20,,,
particle,-8.813507308072972e15,-1.2156575269231584e16,9.110620004893005e16,-5707.7598979679915,10237.385898499806,10196.432720378887,2.5508708162346156e20,,,
particle,8.572211194020325e16,3.4588427661444964e16,-3.629995292035534e16,-2502.6295868641205,2458.758730586955,17395.05001941005,2.5508708162346156e20,,,
particle,-7.435588779677843e16,2.52830082202606e16,2.672311848271288e15,1898.9981438033194,976.0433087820536,-3011.001682072111,2.5508708162346156e20,,,
particle,-1.5250712976705254e16,2.4171877406351276e16,-6.248091938087031e16,12499.846934445519,8321.524010183872,17740.134779030377,2.5508708162346156e20,,,
particle,7.302372998176973e16,4.280410972632702e15,-5.472238021079207e16,17540.458625825395,-4837.599427769972,-1475.7117116708157,2.5508708162346156e20,,,
particle,7.116899956736539e15,-7.994477157064114e16,-4.516862739402438e16,7210.433547316387,-1728.6949281679754,792.6852962801905,2.5508708162346156e20,,,
particle,7.313001136159322e16,-1.764107757518282e16,2.5187706512190124e16,-2133.861626092709,1712.7290426395825,53.22866558229898,2.5508708162346156e20,,,
particle,5.947032728628823e16,4.947543461653136e16,-5.2541410420891896e16,4251.290045638079,-20797.2230242203,-9305.063370293981,2.5508708162346156e20,,,
particle,-3.820368891601602e16,-5.3357440288249704e16,-3.7359711503131985e15,-6957.49750591767,-1778.5306909825488,1578.7735128884908,2.5508708162346156e20,,,
particle,8.292644770152854e16,-1.96424728096686e16,3.320108159850853e16,-7687.685894314459,1574.5114844121294,-16243.031526543933,2.5508708162346156e20,,,
